id,ident,name,type,latitude_deg,longitude_deg,iso_country,country_name,iso_region,iata_code
1987,CYYU,Kapuskasing Airport,medium_airport,49.411587,-82.469645,CA,Canada,CA-ON,YYU
1988,CYYW,Armstrong Airport,medium_airport,50.29029846191406,-88.90969848632812,CA,Canada,CA-ON,YYW
1989,CYYY,Mont Joli Airport,medium_airport,48.60860061645508,-68.20809936523438,CA,Canada,CA-QC,YYY
1990,CYYZ,Toronto Pearson International Airport,large_airport,43.675935,-79.629421,CA,Canada,CA-ON,YYZ
1992,CYZE,Gore Bay Manitoulin Airport,medium_airport,45.8853,-82.567802,CA,Canada,CA-ON,YZE
1993,CYZF,Yellowknife International Airport,medium_airport,62.462799,-114.440002,CA,Canada,CA-NT,YZF
1995,CYZH,Slave Lake Airport,medium_airport,55.292945,-114.777276,CA,Canada,CA-AB,YZH
1996,CYZP,Sandspit Airport,medium_airport,53.25429916379999,-131.813995361,CA,Canada,CA-BC,YZP
1997,CYZR,Chris Hadfield Airport,medium_airport,42.999401,-82.308899,CA,Canada,CA-ON,YZR
1998,CYZS,Coral Harbour Airport,medium_airport,64.1932983398,-83.3593978882,CA,Canada,CA-NU,YZS
1999,CYZT,Port Hardy Airport,medium_airport,50.68059921264648,-127.36699676513672,CA,Canada,CA-BC,YZT
2000,CYZU,Whitecourt Airport,medium_airport,54.143902,-115.787003,CA,Canada,CA-AB,YZU
2001,CYZV,Sept-Îles Airport,medium_airport,50.22330093383789,-66.2656021118164,CA,Canada,CA-QC,YZV
2002,CYZW,Teslin Airport,medium_airport,60.17279815673828,-132.7429962158203,CA,Canada,CA-YT,YZW
2003,CYZX,CFB Greenwood,medium_airport,44.98440170288086,-64.91690063476562,CA,Canada,CA-NS,YZX
2006,CZAM,Shuswap Regional Airport,medium_airport,50.682802,-119.228996,CA,Canada,CA-BC,YSN
2008,CZBB,Boundary Bay Airport,medium_airport,49.074338,-123.006877,CA,Canada,CA-BC,YDT
2010,CZBF,Bathurst Airport,medium_airport,47.6297,-65.738899,CA,Canada,CA-NB,ZBF
2011,CZBM,Bromont (Roland Désourdy) Airport,medium_airport,45.290798,-72.741402,CA,Canada,CA-QC,ZBM
2012,CZEE,Kelsey Airport,medium_airport,56.0374984741,-96.5096969604,CA,Canada,CA-MB,KES
2014,CZFA,Faro Airport,medium_airport,62.20750045776367,-133.37600708007812,CA,Canada,CA-YT,ZFA
2019,CZGF,Grand Forks Airport,medium_airport,49.015598,-118.431,CA,Canada,CA-BC,ZGF
2023,CZJG,Jenpeg Airport,medium_airport,54.51890182495117,-98.0460968017578,CA,Canada,CA-MB,ZJG
2024,CZJN,Swan River Airport,medium_airport,52.120602,-101.236,CA,Canada,CA-MB,ZJN
2026,CZLQ,Thicket Portage Airport,medium_airport,55.31890106201172,-97.70780181884766,CA,Canada,CA-MB,YTD
2029,CZMN,Pikwitonei Airport,medium_airport,55.58890151977539,-97.16419982910156,CA,Canada,CA-MB,PIW
2030,CZMT,Masset Airport,medium_airport,54.0275,-132.125,CA,Canada,CA-BC,ZMT
2034,CZPC,Pincher Creek Airport,medium_airport,49.520429,-113.997002,CA,Canada,CA-AB,WPC
2037,CZSJ,Sandy Lake Airport,medium_airport,53.06420135498047,-93.34439849853516,CA,Canada,CA-ON,ZSJ
2039,CZST,Stewart Airport,medium_airport,55.935410448,-129.982434511,CA,Canada,CA-BC,ZST
2042,CZUC,Ignace Municipal Airport,medium_airport,49.428204,-91.720418,CA,Canada,CA-ON,ZUC
2048,DAAD,Bou Saada Airport,medium_airport,35.3325,4.20639,DZ,Algeria,DZ-28,BUJ
2049,DAAE,Soummam–Abane Ramdane Airport,large_airport,36.712547,5.069909,DZ,Algeria,DZ-06,BJA
2050,DAAG,Houari Boumediene Airport,large_airport,36.693886,3.214531,DZ,Algeria,DZ-16,ALG
2051,DAAJ,Tiska Djanet Airport,large_airport,24.285448,9.463652,DZ,Algeria,DZ-56,DJG
2054,DAAP,Illizi Takhamalt Airport,medium_airport,26.723499,8.62265,DZ,Algeria,DZ-33,VVZ
2056,DAAT,Aguenar – Hadj Bey Akhamok Airport,large_airport,22.810992,5.450832,DZ,Algeria,DZ-11,TMR
2057,DAAV,Jijel Ferhat Abbas Airport,large_airport,36.794125,5.873652,DZ,Algeria,DZ-18,GJL
2058,DAAY,Mecheria Airport,medium_airport,33.535900116,-0.242353007197,DZ,Algeria,DZ-45,MZW
2060,DABB,Annaba Rabah Bitat Airport,large_airport,36.826781,7.81334,DZ,Algeria,DZ-23,AAE
2061,DABC,Mohamed Boudiaf International Airport,large_airport,36.276001,6.62039,DZ,Algeria,DZ-25,CZL
2062,DABS,Cheikh Larbi Tébessi Airport,medium_airport,35.4315986633,8.12071990967,DZ,Algeria,DZ-12,TEE
2063,DABT,Batna Mostefa Ben Boulaid Airport,large_airport,35.752102,6.30859,DZ,Algeria,DZ-05,BLJ
2064,DAFH,Hassi R'Mel Airport,medium_airport,32.930401,3.31154,DZ,Algeria,DZ-03,HRM
2065,DAOB,Abdelhafid Boussouf Bou Chekif Airport,medium_airport,35.341099,1.46315,DZ,Algeria,DZ-14,TID
2067,DAOF,Tindouf Airport,medium_airport,27.7003993988,-8.167099952700001,DZ,Algeria,DZ-37,TIN
2068,DAOI,Chlef Aboubakr Belkaid International Airport,large_airport,36.216614,1.341114,DZ,Algeria,DZ-02,CFK
2069,DAOL,Oran Tafraoui Airport,medium_airport,35.5424,-0.532278,DZ,Algeria,DZ-31,TAF
2070,DAON,Zenata – Messali El Hadj Airport,large_airport,35.012732,-1.457117,DZ,Algeria,DZ-13,TLM
2071,DAOO,Oran Es-Sénia (Ahmed Ben Bella) International Airport,large_airport,35.620648,-0.622486,DZ,Algeria,DZ-31,ORN
2072,DAOR,Béchar Boudghene Ben Ali Lotfi Airport,medium_airport,31.64570045471191,-2.269860029220581,DZ,Algeria,DZ-08,CBH
2074,DAOV,Ghriss Airport,medium_airport,35.207699,0.147142,DZ,Algeria,DZ-29,MUW
2075,DAUA,Touat-Cheikh Sidi Mohamed Belkebir Airport,medium_airport,27.837601,-0.186414,DZ,Algeria,DZ-01,AZR
2076,DAUB,Biskra - Mohamed Khider Airport,large_airport,34.79318,5.738899,DZ,Algeria,DZ-07,BSK
2077,DAUE,El Golea Airport,medium_airport,30.580732,2.861595,DZ,Algeria,DZ-50,ELG
2078,DAUG,Noumérat - Moufdi Zakaria Airport,medium_airport,32.384102,3.79411,DZ,Algeria,DZ-47,GHA
2079,DAUH,Hassi Messaoud-Oued Irara Krim Belkacem Airport,medium_airport,31.673,6.14044,DZ,Algeria,DZ-30,HME
2080,DAUI,In Salah Airport,medium_airport,27.250999,2.51202,DZ,Algeria,DZ-57,INZ
2081,DAUK,Touggourt Sidi Madhi Airport,medium_airport,33.067799,6.08867,DZ,Algeria,DZ-55,TGR
2082,DAUL,Laghouat - Molay Ahmed Medeghri Airport,medium_airport,33.7644,2.92834,DZ,Algeria,DZ-03,LOO
2083,DAUO,Guemar Airport - مطار قمار بالوادي,medium_airport,33.511398,6.77679,DZ,Algeria,DZ-39,ELU
2084,DAUT,Timimoun Airport,medium_airport,29.237101,0.276033,DZ,Algeria,DZ-54,TMX
2085,DAUU,Ain Beida Airport,medium_airport,31.9172,5.41278,DZ,Algeria,DZ-30,OGX
2086,DAUZ,Zarzaitine - In Aménas Airport,medium_airport,28.0515,9.64291,DZ,Algeria,DZ-33,IAM
2087,DBBB,Cotonou Cadjehoun International Airport,large_airport,6.35723,2.38435,BJ,Benin,BJ-AQ,COO
2088,DFFD,Ouagadougou Thomas Sankara International Airport,large_airport,12.3532,-1.51242,BF,Burkina Faso,BF-KAD,OUA
2089,DFOO,Bobo Dioulasso Airport,large_airport,11.1601,-4.33097,BF,Burkina Faso,BF-HOU,BOY
2090,DGAA,Kotoka International Airport,large_airport,5.605189800262451,-0.1667860001325607,GH,Ghana,GH-AA,ACC
2091,DGLE,Yakubu Tali International Airport,large_airport,9.553909,-0.86606,GH,Ghana,GH-NP,TML
2093,DGSI,Prempeh I International Airport,large_airport,6.71456,-1.59082,GH,Ghana,GH-AH,KMS
2094,DGSN,Sunyani Airport,medium_airport,7.36183,-2.32876,GH,Ghana,GH-BO,NYI
2095,DGTK,Takoradi Airport,medium_airport,4.896059989929199,-1.7747600078582764,GH,Ghana,GH-WP,TKD
2096,DIAP,Félix-Houphouët-Boigny International Airport,large_airport,5.26139,-3.92629,CI,Côte d'Ivoire,CI-AB,ABJ
2097,DIBK,Bouaké Airport,medium_airport,7.7388,-5.07367,CI,Côte d'Ivoire,CI-VB,BYK
2098,DIDL,Daloa Airport,medium_airport,6.79281,-6.47319,CI,Côte d'Ivoire,CI-SM,DJO
2099,DIKO,Korhogo Airport,medium_airport,9.38718,-5.55666,CI,Côte d'Ivoire,CI-SV,HGO
2100,DIMN,Man Airport,medium_airport,7.27207,-7.58736,CI,Côte d'Ivoire,CI-MG,MJC
2101,DISP,San Pedro Airport,medium_airport,4.74672,-6.66082,CI,Côte d'Ivoire,CI-BS,SPY
2102,DIYO,Yamoussoukro International Airport,large_airport,6.90317,-5.36558,CI,Côte d'Ivoire,CI-YM,ASK
2104,DNAA,Nnamdi Azikiwe International Airport,large_airport,9.00679,7.26317,NG,Nigeria,NG-FC,ABV
2105,DNAK,Akure Airport,medium_airport,7.246739864349365,5.3010101318359375,NG,Nigeria,NG-ON,AKR
2106,DNBE,Benin Airport,medium_airport,6.316979885101318,5.5995001792907715,NG,Nigeria,NG-ED,BNI
2107,DNCA,Margaret Ekpo International Airport,medium_airport,4.976019859313965,8.347200393676758,NG,Nigeria,NG-CR,CBQ
2108,DNEN,Akanu Ibiam International Airport,large_airport,6.473718,7.560463,NG,Nigeria,NG-EN,ENU
2110,DNIB,Ibadan Airport,medium_airport,7.362460136413574,3.97832989692688,NG,Nigeria,NG-OY,IBA
2111,DNIL,General Tunde Idiagbon International Airport,large_airport,8.44021,4.49392,NG,Nigeria,NG-KW,ILR
2112,DNIM,Sam Mbakwe International Cargo Airport,medium_airport,5.42706,7.20603,NG,Nigeria,NG-IM,QOW
2113,DNJO,Yakubu Gowon Airport,medium_airport,9.639829635620115,8.869050025939941,NG,Nigeria,NG-PL,JOS
2114,DNKA,Kaduna International Airport,large_airport,10.696,7.32011,NG,Nigeria,NG-KD,KAD
2115,DNKN,Mallam Aminu Kano International Airport,large_airport,12.045613,8.523566,NG,Nigeria,NG-KN,KAN
2116,DNMA,Maiduguri International Airport,large_airport,11.854163,13.080702,NG,Nigeria,NG-BO,MIU
2117,DNMK,Makurdi Airport,medium_airport,7.70388,8.61394,NG,Nigeria,NG-BE,MDI
2118,DNMM,Murtala Muhammed International Airport,large_airport,6.57737,3.32116,NG,Nigeria,NG-LA,LOS
2119,DNMN,Minna Airport,medium_airport,9.652170181274414,6.462259769439697,NG,Nigeria,NG-NI,MXJ
2120,DNPO,Port Harcourt International Airport,large_airport,5.01549,6.94959,NG,Nigeria,NG-RI,PHC
2121,DNSO,Sadiq Abubakar III International Airport,large_airport,12.915729,5.207547,NG,Nigeria,NG-SO,SKO
2122,DNYO,Yola Airport,medium_airport,9.257550239562988,12.430399894714355,NG,Nigeria,NG-AD,YOL
2123,DNZA,Zaria Airport,medium_airport,11.1302,7.68581,NG,Nigeria,NG-KD,ZAR
2124,DRRM,Maradi Airport,medium_airport,13.5025,7.12675,NE,Niger,NE-4,MFQ
2125,DRRN,Diori Hamani International Airport,large_airport,13.4815,2.18361,NE,Niger,NE-8,NIM
2126,DRRT,Tahoua Airport,medium_airport,14.8757,5.26536,NE,Niger,NE-5,THZ
2127,DRZA,Mano Dayak International Airport,medium_airport,16.966,8.00011,NE,Niger,NE-1,AJY
2130,DRZR,Zinder Airport,medium_airport,13.779000282287598,8.983759880065918,NE,Niger,NE-7,ZND
2131,DTKA,Tabarka-Aïn Draham International Airport,medium_airport,36.98,8.87694,TN,Tunisia,TN-32,TBJ
2132,DTMB,Monastir Habib Bourguiba International Airport,medium_airport,35.75809860229492,10.75469970703125,TN,Tunisia,TN-52,MIR
2133,DTTA,Tunis Carthage International Airport,large_airport,36.851002,10.2272,TN,Tunisia,TN-11,TUN
2136,DTTF,Gafsa Ksar International Airport,medium_airport,34.422000885009766,8.822500228881836,TN,Tunisia,TN-71,GAF
2137,DTTG,Gabès Matmata International Airport,medium_airport,33.733691,9.91941,TN,Tunisia,TN-81,GAE
2139,DTTJ,Djerba Zarzis International Airport,large_airport,33.873719,10.7773,TN,Tunisia,TN-82,DJE
2140,DTTR,El Borma Airport,medium_airport,31.7043,9.25462,TN,Tunisia,TN-83,EBM
2141,DTTX,Sfax Thyna International Airport,large_airport,34.717999,10.691,TN,Tunisia,TN-61,SFA
2142,DTTZ,Tozeur Nefta International Airport,medium_airport,33.939701080322266,8.110560417175293,TN,Tunisia,TN-72,TOE
2143,DXNG,Niamtougou International Airport,large_airport,9.766675,1.090944,TG,Togo,TG-K,LRL
2144,DXXX,Lomé–Tokoin International Airport,large_airport,6.16561,1.25451,TG,Togo,TG-M,LFW
2152,EBAW,Antwerp International Airport (Deurne),medium_airport,51.190667,4.463153,BE,Belgium,BE-VAN,ANR
2155,EBBR,Brussels Airport,large_airport,50.901402,4.48444,BE,Belgium,BE-VBR,BRU
2157,EBCI,Brussels South Charleroi Airport,large_airport,50.461963,4.459562,BE,Belgium,BE-WHT,CRL
2161,EBKT,Flanders International Airport Kortrijk-Wevelgem,medium_airport,50.818878,3.209551,BE,Belgium,BE-VWV,KJK
2162,EBLG,Liège Airport,medium_airport,50.638574,5.443897,BE,Belgium,BE-WLG,LGG
2163,EBOS,Ostend-Bruges International Airport,large_airport,51.1998,2.874673,BE,Belgium,BE-VWV,OST
2184,EDAC,Leipzig–Altenburg Airport,medium_airport,50.981945,12.506389,DE,Germany,DE-TH,AOC
2187,EDAH,Heringsdorf Airport,medium_airport,53.8787,14.1523,DE,Germany,DE-MV,HDF
2210,EDDC,Dresden Airport,large_airport,51.134123,13.767831,DE,Germany,DE-SN,DRS
2211,EDDE,Erfurt-Weimar Airport,large_airport,50.978281,10.960713,DE,Germany,DE-TH,ERF
2212,EDDF,Frankfurt Main Airport,large_airport,50.026706,8.55835,DE,Germany,DE-HE,FRA
2213,EDDG,Münster Osnabrück Airport,large_airport,52.133816,7.688482,DE,Germany,DE-NW,FMO
2214,EDDH,Hamburg Helmut Schmidt Airport,large_airport,53.630402,9.98823,DE,Germany,DE-HH,HAM
2216,EDDK,Cologne Bonn Airport,large_airport,50.865898,7.14274,DE,Germany,DE-NW,CGN
2217,EDDL,Düsseldorf Airport,large_airport,51.289501,6.76678,DE,Germany,DE-NW,DUS
2218,EDDM,Munich Airport,large_airport,48.353802,11.7861,DE,Germany,DE-BY,MUC
2219,EDDN,Nuremberg Airport,large_airport,49.498699,11.078056,DE,Germany,DE-BY,NUE
2220,EDDP,Leipzig/Halle Airport,large_airport,51.420657,12.232705,DE,Germany,DE-SN,LEJ
2221,EDDR,Saarbrücken Airport,medium_airport,49.214545,7.109735,DE,Germany,DE-SL,SCN
2222,EDDS,Stuttgart Airport,large_airport,48.689899,9.22196,DE,Germany,DE-BW,STR
2224,EDDV,Hannover Airport,large_airport,52.461102,9.68508,DE,Germany,DE-NI,HAJ
2225,EDDW,Bremen Airport,large_airport,53.046786,8.78932,DE,Germany,DE-HB,BRE
2227,EDFH,Frankfurt-Hahn Airport,large_airport,49.946353,7.261734,DE,Germany,DE-RP,HHN
2228,EDFM,Mannheim-City Airport,medium_airport,49.473057,8.514167,DE,Germany,DE-BW,MHG
2232,EDGE,Eisenach-Kindel Airport,medium_airport,50.991604,10.47973,DE,Germany,DE-TH,EIB
2233,EDGS,Siegerland Airport,medium_airport,50.707699,8.08297,DE,Germany,DE-NW,SGE
2234,EDHI,Hamburg-Finkenwerder Airport,medium_airport,53.5352783203125,9.835556030273438,DE,Germany,DE-HH,XFW
2235,EDHK,Kiel-Holtenau Airport,medium_airport,54.37957,10.145266,DE,Germany,DE-SH,KEL
2236,EDHL,Lübeck Blankensee Airport,medium_airport,53.805401,10.7192,DE,Germany,DE-SH,LBC
2237,EDJA,Memmingen Allgau Airport,large_airport,47.988092,10.238248,DE,Germany,DE-BY,FMM
2242,EDLI,Bielefeld Airport,medium_airport,51.964722,8.544444,DE,Germany,DE-NW,BFE
2243,EDLN,Mönchengladbach Airport,medium_airport,51.230278,6.504444,DE,Germany,DE-NW,MGL
2244,EDLP,Paderborn Lippstadt Airport,large_airport,51.612527,8.617459,DE,Germany,DE-NW,PAD
2246,EDLV,Weeze (Niederrhein) Airport,large_airport,51.601362,6.141228,DE,Germany,DE-NW,NRN
2247,EDLW,Dortmund Airport,large_airport,51.518299,7.61224,DE,Germany,DE-NW,DTM
2248,EDMA,Augsburg Airport,medium_airport,48.425278,10.931667,DE,Germany,DE-BY,AGB
2252,EDMO,Oberpfaffenhofen Airport,medium_airport,48.081402,11.2831,DE,Germany,DE-BY,OBF
2256,EDNY,Bodensee Airport Friedrichshafen,large_airport,47.671299,9.51149,DE,Germany,DE-BW,FDH
2261,EDQD,Bayreuth Airport,medium_airport,49.985001,11.64,DE,Germany,DE-BY,BYU
2263,EDQM,Hof-Plauen Airport,medium_airport,50.288544,11.852876,DE,Germany,DE-BY,HOQ
2270,EDSB,Karlsruhe Baden-Baden Airport,large_airport,48.7794,8.0805,DE,Germany,DE-BW,FKB
2276,EDTL,Lahr Airport,medium_airport,48.369301,7.82772,DE,Germany,DE-BW,LHA
2284,EDVE,Braunschweig-Wolfsburg Airport,medium_airport,52.319199,10.5561,DE,Germany,DE-NI,BWE
2285,EDVK,Kassel Airport,large_airport,51.418395,9.391638,DE,Germany,DE-HE,KSF
2296,EDXW,Westerland Sylt Airport,medium_airport,54.9132,8.34047,DE,Germany,DE-SH,GWT
2298,EEKA,Kärdla Airport,medium_airport,58.99079895019531,22.830699920654297,EE,Estonia,EE-39,KDL
2299,EEKE,Kuressaare Airport,medium_airport,58.22990036010742,22.50950050354004,EE,Estonia,EE-74,URE
2300,EEPU,Pärnu Airport,medium_airport,58.41899871826172,24.47279930114746,EE,Estonia,EE-67,EPU
2301,EETN,Lennart Meri Tallinn Airport,large_airport,59.413246,24.83264,EE,Estonia,EE-37,TLL
2302,EETU,Tartu Airport,medium_airport,58.307438,26.686473,EE,Estonia,EE-7B,TAY
2303,EFET,Enontekio Airport,medium_airport,68.362602233887,23.424299240112,FI,Finland,FI-10,ENF
2305,EFHA,Halli Airport,medium_airport,61.856039,24.786686,FI,Finland,FI-08,KEV
2307,EFHK,Helsinki Vantaa Airport,large_airport,60.318363,24.963341,FI,Finland,FI-18,HEL
2313,EFIT,Kitee Airport,medium_airport,62.1661,30.073601,FI,Finland,FI-13,KTQ
2314,EFIV,Ivalo Airport,large_airport,68.6073,27.4053,FI,Finland,FI-10,IVL
2315,EFJO,Joensuu Airport,medium_airport,62.658815,29.619398,FI,Finland,FI-13,JOE
2316,EFJY,Jyväskylä Airport,medium_airport,62.399502,25.678301,FI,Finland,FI-08,JYV
2317,EFKA,Kauhava Airfield,medium_airport,63.127102,23.051399,FI,Finland,FI-03,KAU
2318,EFKE,Kemi-Tornio Airport,medium_airport,65.778701782227,24.582099914551,FI,Finland,FI-10,KEM
2319,EFKI,Kajaani Airport,medium_airport,64.2855,27.6924,FI,Finland,FI-05,KAJ
2320,EFKJ,Kauhajoki Airfield,medium_airport,62.463212,22.390817,FI,Finland,FI-03,KHJ
2321,EFKK,Kokkola-Pietarsaari Airport,medium_airport,63.721199,23.143101,FI,Finland,FI-07,KOK
2324,EFKS,Kuusamo Airport,medium_airport,65.987602,29.239401,FI,Finland,FI-14,KAO
2325,EFKT,Kittilä International Airport,large_airport,67.700996,24.8468,FI,Finland,FI-10,KTT
2326,EFKU,Kuopio Airport,large_airport,63.007099,27.7978,FI,Finland,FI-15,KUO
2329,EFLP,Lappeenranta Airport,large_airport,61.044601,28.144743,FI,Finland,FI-02,LPP
2330,EFMA,Mariehamn Airport,large_airport,60.1222,19.898199,FI,Finland,FI-01,MHQ
2332,EFMI,Mikkeli Airport,medium_airport,61.6866,27.201799,FI,Finland,FI-04,MIK
2334,EFOU,Oulu Airport,large_airport,64.930099,25.354601,FI,Finland,FI-14,OUL
2336,EFPO,Pori Airport,medium_airport,61.4617,21.799999,FI,Finland,FI-17,POR
2341,EFRO,Rovaniemi Airport,large_airport,66.563327,25.829751,FI,Finland,FI-10,RVN
2343,EFSA,Savonlinna Airport,medium_airport,61.9431,28.945101,FI,Finland,FI-04,SVL
2345,EFSI,Seinäjoki Airport,medium_airport,62.692101,22.8323,FI,Finland,FI-03,SJY
2346,EFSO,Sodankyla Airport,medium_airport,67.3949966431,26.6191005707,FI,Finland,FI-10,SOT
2347,EFTP,Tampere-Pirkkala Airport,large_airport,61.414101,23.604401,FI,Finland,FI-11,TMP
2349,EFTU,Turku Airport,large_airport,60.514099,22.2628,FI,Finland,FI-19,TKU
2350,EFUT,Utti Air Base,medium_airport,60.8964,26.9384,FI,Finland,FI-09,UTI
2351,EFVA,Vaasa Airport,large_airport,63.05023,21.762543,FI,Finland,FI-12,VAA
2352,EFVR,Varkaus Airport,medium_airport,62.171101,27.868601,FI,Finland,FI-04,VRK
2353,EFYL,Ylivieska Airfield,medium_airport,64.054722,24.725278,FI,Finland,FI-14,YLI
2356,HECP,Capital International Airport,large_airport,30.06465,31.839974,EG,Egypt,EG-C,CCE
2357,EES,Berenice International Airport / Banas Cape Air Base,large_airport,23.980437,35.460277,EG,Egypt,EG-BA,EES
2376,HE36,Bardawil International Airport,large_airport,30.410714,33.15535,EG,Egypt,EG-SIN,RDL
2385,EGAA,Belfast International Airport,large_airport,54.6575012207,-6.2158298492399995,GB,United Kingdom of Great Britain and Northern Ireland,GB-NIR,BFS
2386,EGAB,Enniskillen/St Angelo Airport,medium_airport,54.398274,-7.651179,GB,United Kingdom of Great Britain and Northern Ireland,GB-NIR,ENK
2387,EGAC,George Best Belfast City Airport,medium_airport,54.618099,-5.8725,GB,United Kingdom of Great Britain and Northern Ireland,GB-NIR,BHD
2388,EGAE,City of Derry Airport,medium_airport,55.042801,-7.16111,GB,United Kingdom of Great Britain and Northern Ireland,GB-NIR,LDY
2389,EGBB,Birmingham Airport,large_airport,52.453899,-1.74803,GB,United Kingdom of Great Britain and Northern Ireland,GB-ENG,BHX
2390,EGBE,Coventry Airport,medium_airport,52.369701,-1.47972,GB,United Kingdom of Great Britain and Northern Ireland,GB-ENG,CVT
2392,EGBJ,Gloucestershire Airport,medium_airport,51.894199,-2.16722,GB,United Kingdom of Great Britain and Northern Ireland,GB-ENG,GLO
2393,EGBN,Nottingham City Airport,medium_airport,52.919998,-1.07917,GB,United Kingdom of Great Britain and Northern Ireland,GB-ENG,NQT
2398,EGCC,Manchester Airport,large_airport,53.349375,-2.279521,GB,United Kingdom of Great Britain and Northern Ireland,GB-ENG,MAN
2404,EGHQ,Cornwall Airport Newquay,medium_airport,50.440601,-4.99541,GB,United Kingdom of Great Britain and Northern Ireland,GB-ENG,NQY
2410,EGDY,RNAS Yeovilton,medium_airport,51.009399,-2.63882,GB,United Kingdom of Great Britain and Northern Ireland,GB-ENG,YEO
2411,EGEC,Campbeltown Airport,medium_airport,55.437199,-5.68639,GB,United Kingdom of Great Britain and Northern Ireland,GB-SCT,CAL
2414,EGFE,Haverfordwest Airport,medium_airport,51.833099365234375,-4.9611101150512695,GB,United Kingdom of Great Britain and Northern Ireland,GB-WLS,HAW
2415,EGFF,Cardiff International Airport,large_airport,51.396702,-3.34333,GB,United Kingdom of Great Britain and Northern Ireland,GB-WLS,CWL
2416,EGFH,Swansea Airport,medium_airport,51.601366,-4.071006,GB,United Kingdom of Great Britain and Northern Ireland,GB-WLS,SWS
2417,EGGD,Bristol Airport,large_airport,51.382326,-2.716453,GB,United Kingdom of Great Britain and Northern Ireland,GB-ENG,BRS
2418,EGGP,Liverpool John Lennon Airport,large_airport,53.334863,-2.849637,GB,United Kingdom of Great Britain and Northern Ireland,GB-ENG,LPL
2419,EGGW,London Luton Airport,large_airport,51.874699,-0.368333,GB,United Kingdom of Great Britain and Northern Ireland,GB-ENG,LTN
2421,EGHH,Bournemouth Airport,medium_airport,50.780483,-1.839576,GB,United Kingdom of Great Britain and Northern Ireland,GB-ENG,BOH
2422,EGHI,Southampton Airport,medium_airport,50.950298,-1.3568,GB,United Kingdom of Great Britain and Northern Ireland,GB-ENG,SOU
2424,EGJA,Alderney Airport,medium_airport,49.706104,-2.21472,GG,Guernsey,GG-A,ACI
